repo_name,users_2016,users_2017,users_2018,users_2019,users_2016_above_11,users_2017_above_11,users_2018_above_11,users_2019_above_11,commits_2016,commits_2017,commits_2018,commits_2019,users_commit_2016_above_11,users_commit_2017_above_11,users_commit_2018_above_11,users_commit_2019_above_11,users_capped_commit_2016,users_capped_commit_2017,users_capped_commit_2018,users_capped_commit_2019,users_capped_commit_2016_above_11,users_capped_commit_2017_above_11,users_capped_commit_2018_above_11,users_capped_commit_2019_above_11
Kirishima21/mastodon,20,459,205,114,2,46,27,15,878,4512,3077,2474,819,3558,2713,2186,577,3792,2555,1868,518,2838,2191,1580
vahnj/mastodon,20,459,74,0,2,46,14,0,878,4512,698,0,819,3558,566,0,577,3792,698,0,518,2838,566,0
glitch-soc/mastodon,20,459,201,132,2,46,25,14,878,4512,2895,2641,819,3558,2538,2324,577,3792,2373,1929,518,2838,2016,1612
nwautomator/librenms,182,204,196,206,37,15,12,11,3420,1717,1136,975,2968,1296,729,603,2738,1713,1136,975,2286,1292,729,603
aldemira/librenms,182,204,195,0,37,15,12,0,3420,1717,1110,0,2968,1296,711,0,2738,1713,1110,0,2286,1292,711,0
pheinrichs/librenms,182,204,124,0,37,15,9,0,3420,1717,602,0,2968,1296,347,0,2738,1713,602,0,2286,1292,347,0
arrmo/librenms,182,204,196,191,37,15,12,11,3420,1717,1136,876,2968,1296,729,539,2738,1713,1136,876,2286,1292,729,539
lagonix/librenms,182,204,196,88,37,15,12,3,3420,1717,1136,370,2968,1296,729,214,2738,1713,1136,370,2286,1292,729,214
richardlawley/librenms,182,204,196,164,37,15,12,8,3420,1717,1136,743,2968,1296,729,438,2738,1713,1136,743,2286,1292,729,438
OpcaoTelecom/librenms,182,204,158,0,37,15,11,0,3420,1717,893,0,2968,1296,577,0,2738,1713,893,0,2286,1292,577,0
twilley/librenms,182,204,196,97,37,15,12,4,3420,1717,1136,423,2968,1296,729,247,2738,1713,1136,423,2286,1292,729,247
vitalisator/librenms,182,204,196,192,37,15,12,11,3420,1717,1136,903,2968,1296,729,562,2738,1713,1136,903,2286,1292,729,562
wiad/librenms,182,204,111,0,37,15,6,0,3420,1717,524,0,2968,1296,273,0,2738,1713,524,0,2286,1292,273,0
crcro/librenms,182,204,196,60,37,15,12,3,3420,1717,1136,215,2968,1296,729,129,2738,1713,1136,215,2286,1292,729,129
TomEvin/librenms,182,204,113,0,37,15,7,0,3420,1717,535,0,2968,1296,286,0,2738,1713,535,0,2286,1292,286,0
vladsol/librenms,182,204,154,0,37,15,11,0,3420,1717,838,0,2968,1296,538,0,2738,1713,838,0,2286,1292,538,0
laf/librenms,182,204,196,189,37,15,12,10,3420,1717,1136,849,2968,1296,729,507,2738,1713,1136,849,2286,1292,729,507
mattie47/librenms,182,204,154,0,37,15,11,0,3420,1717,837,0,2968,1296,537,0,2738,1713,837,0,2286,1292,537,0
InsaneSplash/librenms,182,204,196,90,37,15,12,3,3420,1717,1136,377,2968,1296,729,217,2738,1713,1136,377,2286,1292,729,217
tomarch/librenms,182,204,196,78,37,15,12,3,3420,1717,1136,333,2968,1296,729,199,2738,1713,1136,333,2286,1292,729,199
ciscoqid/librenms,182,204,147,0,37,15,11,0,3420,1717,753,0,2968,1296,466,0,2738,1713,753,0,2286,1292,466,0
xbeaudouin/librenms,182,204,175,0,37,15,11,0,3420,1717,985,0,2968,1296,629,0,2738,1713,985,0,2286,1292,629,0
SaaldjorMike/librenms,182,204,152,0,37,15,11,0,3420,1717,785,0,2968,1296,493,0,2738,1713,785,0,2286,1292,493,0
librenms/librenms,182,204,196,209,37,15,12,11,3420,1717,1136,993,2968,1296,729,611,2738,1713,1136,993,2286,1292,729,611
thecityofguanyu/librenms,182,204,196,192,37,15,12,11,3420,1717,1136,901,2968,1296,729,560,2738,1713,1136,901,2286,1292,729,560
Rosiak/librenms,182,204,196,151,37,15,12,7,3420,1717,1136,693,2968,1296,729,415,2738,1713,1136,693,2286,1292,729,415
slashdoom/librenms,182,204,196,100,37,15,12,5,3420,1717,1136,436,2968,1296,729,266,2738,1713,1136,436,2286,1292,729,266
Tatermen/librenms,182,204,120,0,37,15,8,0,3420,1717,572,0,2968,1296,316,0,2738,1713,572,0,2286,1292,316,0
FTBZ/librenms,182,204,154,0,37,15,11,0,3420,1717,831,0,2968,1296,531,0,2738,1713,831,0,2286,1292,531,0
murrant/librenms,182,204,196,206,37,15,12,11,3420,1717,1136,978,2968,1296,729,605,2738,1713,1136,978,2286,1292,729,605
nashif/zephyr,172,204,289,206,72,74,91,67,11262,6821,8001,4182,10931,6400,7382,3718,9585,6455,7822,4182,9254,6034,7203,3718
Vudentz/zephyr,172,204,289,353,72,74,91,102,11262,6821,8001,8964,10931,6400,7382,8186,9585,6455,7822,8867,9254,6034,7203,8089
punitvara/zephyr,172,204,289,40,72,74,91,3,11262,6821,8001,162,10931,6400,7382,40,9585,6455,7822,162,9254,6034,7203,40
finikorg/zephyr,172,204,289,310,72,74,91,91,11262,6821,8001,7397,10931,6400,7382,6731,9585,6455,7822,7396,9254,6034,7203,6730
galak/zephyr,172,204,289,322,72,74,91,92,11262,6821,8001,7907,10931,6400,7382,7186,9585,6455,7822,7878,9254,6034,7203,7157
mbolivar/zephyr,172,204,148,0,72,74,58,0,11262,6821,3341,0,10931,6400,3064,0,9585,6455,3341,0,9254,6034,3064,0
explora26/zephyr,172,204,289,137,72,74,91,42,11262,6821,8001,1858,10931,6400,7382,1598,9585,6455,7822,1858,9254,6034,7203,1598
ldts/zephyr,172,204,289,206,72,74,91,64,11262,6821,8001,4092,10931,6400,7382,3631,9585,6455,7822,4092,9254,6034,7203,3631
zephyrproject-rtos/zephyr,172,204,289,372,72,74,91,104,11262,6821,8001,9546,10931,6400,7382,8722,9585,6455,7822,9353,9254,6034,7203,8529
GiulianoFranchetto/zephyr,172,204,289,250,72,74,91,78,11262,6821,8001,5141,10931,6400,7382,4581,9585,6455,7822,5141,9254,6034,7203,4581
kraj/zephyr,172,204,217,0,72,74,77,0,11262,6821,5407,0,10931,6400,4961,0,9585,6455,5407,0,9254,6034,4961,0
zephyriot/zephyr,172,204,150,0,72,74,58,0,11262,6821,3367,0,10931,6400,3086,0,9585,6455,3367,0,9254,6034,3086,0
im-in-space/mastodon,20,460,202,121,2,48,26,14,878,4581,2964,2449,819,3627,2607,2150,577,3861,2442,1826,518,2907,2085,1527
pieter-lazzaro/packer,221,205,44,0,13,16,7,0,1633,1973,581,0,1179,1567,491,0,1633,1574,581,0,1179,1168,491,0
ChrisLundquist/packer,221,205,91,0,13,16,8,0,1635,1981,982,0,1179,1567,778,0,1635,1582,982,0,1179,1168,778,0
wikimedia/operations-software-librenms,182,206,159,0,37,15,11,0,3420,1734,898,0,2968,1302,580,0,2738,1730,898,0,2286,1298,580,0
mitchellh/packer,221,206,212,94,13,16,23,6,1635,1998,2488,941,1179,1577,2040,706,1635,1599,2286,941,1179,1178,1838,706
grubernaut/packer,221,206,162,0,13,16,16,0,1635,1998,1765,0,1179,1577,1410,0,1635,1599,1765,0,1179,1178,1410,0
hashicorp/packer,221,206,212,206,13,16,23,15,1635,1998,2488,2345,1179,1577,2040,1890,1635,1599,2286,2058,1179,1178,1838,1603
tas50/packer,221,206,212,119,13,16,23,10,1635,1998,2488,1318,1179,1577,2040,1037,1635,1599,2286,1318,1179,1178,1838,1037
paulmey/packer,221,206,172,0,13,16,17,0,1635,1998,1864,0,1179,1577,1491,0,1635,1599,1844,0,1179,1178,1471,0
youhong316/packer,221,206,211,17,13,16,23,2,1635,1998,2479,75,1179,1577,2034,40,1635,1599,2281,75,1179,1178,1836,40
KohlsTechnology/packer,221,206,127,0,13,16,12,0,1635,1988,1283,0,1179,1567,1027,0,1635,1589,1283,0,1179,1168,1027,0
mkuzmin/packer,221,206,210,6,13,16,23,1,1635,1998,2468,20,1179,1577,2026,12,1635,1599,2275,20,1179,1178,1833,12
bryson/packer,221,206,212,149,13,16,23,12,1635,1998,2488,1528,1179,1577,2040,1183,1635,1599,2286,1496,1179,1178,1838,1151
direvus/ansible,1810,1230,1035,0,91,67,62,0,10159,6974,5241,0,6956,5099,3645,0,9621,6974,5241,0,6418,5099,3645,0
tedder/ansible,1810,1230,1393,253,91,67,71,16,10159,6974,7061,985,6956,5099,4858,577,9621,6974,7061,985,6418,5099,4858,577
pmarques/ansible,1810,1230,1393,859,91,67,71,61,10159,6974,7061,4647,6956,5099,4858,3343,9621,6974,7061,4647,6418,5099,4858,3343
hyperized/ansible,1810,1230,1393,938,91,67,71,69,10159,6974,7061,5439,6956,5099,4858,4014,9621,6974,7061,5439,6418,5099,4858,4014
broferek/ansible,1810,1230,1393,1124,91,67,71,76,10159,6974,7061,6491,6956,5099,4858,4737,9621,6974,7061,6491,6418,5099,4858,4737
awkspace/ansible,1810,1230,1393,285,91,67,71,17,10159,6974,7061,1217,6956,5099,4858,731,9621,6974,7061,1217,6418,5099,4858,731
jcpowermac/ansible,1810,1230,160,0,91,67,13,0,10159,6973,667,0,6956,5099,336,0,9621,6973,667,0,6418,5099,336,0
helldorado/ansible,1810,1230,1393,541,91,67,71,44,10159,6974,7061,2775,6956,5099,4858,1962,9621,6974,7061,2775,6418,5099,4858,1962
dharmabumstead/ansible,1810,1230,480,0,91,67,36,0,10159,6974,2279,0,6956,5099,1520,0,9621,6974,2279,0,6418,5099,1520,0
ganeshnalawade/ansible,1810,1230,1393,647,91,67,71,50,10159,6974,7061,3281,6956,5099,4858,2297,9621,6974,7061,3281,6418,5099,4858,2297
ptisserand/ansible,1810,1230,385,0,91,67,32,0,10159,6974,1796,0,6956,5099,1172,0,9621,6974,1796,0,6418,5099,1172,0
mheap/ansible,1810,1230,615,0,91,67,44,0,10159,6974,2963,0,6956,5099,2020,0,9621,6974,2963,0,6418,5099,2020,0
onitake/ansible,1810,1230,1282,0,91,67,67,0,10159,6974,6484,0,6956,5099,4463,0,9621,6974,6484,0,6418,5099,4463,0
shepdelacreme/ansible,1810,1230,1223,0,91,67,65,0,10159,6974,6049,0,6956,5099,4137,0,9621,6974,6049,0,6418,5099,4137,0
cchurch/ansible,1810,1230,1393,841,91,67,71,61,10159,6974,7061,4526,6956,5099,4858,3260,9621,6974,7061,4526,6418,5099,4858,3260
dlazz/ansible,1810,1230,1393,69,91,67,71,0,10159,6974,7061,157,6956,5099,4858,0,9621,6974,7061,157,6418,5099,4858,0
tareqalayan/ansible,1810,1230,725,0,91,67,48,0,10159,6974,3498,0,6956,5099,2387,0,9621,6974,3498,0,6418,5099,2387,0
ericzolf/ansible,1810,1230,1393,913,91,67,71,67,10159,6974,7061,5291,6956,5099,4858,3889,9621,6974,7061,5291,6418,5099,4858,3889
quinot/ansible,1810,1230,140,0,91,67,9,0,10159,6973,570,0,6956,5099,257,0,9621,6973,570,0,6418,5099,257,0
vaygr/ansible,1810,1230,356,0,91,67,31,0,10159,6974,1676,0,6956,5099,1089,0,9621,6974,1676,0,6418,5099,1089,0
dagwieers/ansible,1810,1230,1393,443,91,67,71,40,10159,6974,7061,2258,6956,5099,4858,1609,9621,6974,7061,2258,6418,5099,4858,1609
caphrim007/ansible,1810,1230,992,0,91,67,61,0,10159,6974,5070,0,6956,5099,3534,0,9621,6974,5070,0,6418,5099,3534,0
resmo/ansible,1810,1230,1393,997,91,67,71,72,10159,6974,7061,5790,6956,5099,4858,4281,9621,6974,7061,5790,6418,5099,4858,4281
calfonso/ansible,1810,1230,501,0,91,67,37,0,10159,6974,2406,0,6956,5099,1614,0,9621,6974,2406,0,6418,5099,1614,0
hryamzik/ansible,1810,1230,799,0,91,67,49,0,10159,6974,3837,0,6956,5099,2594,0,9621,6974,3837,0,6418,5099,2594,0
alikins/ansible,1810,1230,152,0,91,67,11,0,10159,6973,622,0,6956,5099,294,0,9621,6973,622,0,6418,5099,294,0
sysadmin75/ansible,1810,1230,1393,827,91,67,71,61,10159,6974,7061,4379,6956,5099,4858,3154,9621,6974,7061,4379,6418,5099,4858,3154
maartenq/ansible,1810,1230,994,0,91,67,61,0,10159,6974,5084,0,6956,5099,3541,0,9621,6974,5084,0,6418,5099,3541,0
JimCircadian/ansible,1810,1230,722,0,91,67,48,0,10159,6974,3482,0,6956,5099,2378,0,9621,6974,3482,0,6418,5099,2378,0
orgito/ansible,1810,1230,1393,63,91,67,71,0,10159,6974,7061,125,6956,5099,4858,0,9621,6974,7061,125,6418,5099,4858,0
tchernomax/ansible,1810,1230,1067,0,91,67,62,0,10159,6974,5382,0,6956,5099,3722,0,9621,6974,5382,0,6418,5099,3722,0
mgit-at/ansible,1810,1230,1349,0,91,67,69,0,10159,6974,6758,0,6956,5099,4637,0,9621,6974,6758,0,6418,5099,4637,0
Akasurde/ansible,1810,1230,1393,1197,91,67,71,79,10159,6974,7061,6753,6956,5099,4858,4931,9621,6974,7061,6753,6418,5099,4858,4931
skg-net/ansible,1810,1230,945,0,91,67,58,0,10159,6974,4798,0,6956,5099,3331,0,9621,6974,4798,0,6418,5099,3331,0
GheRivero/ansible,1810,1230,654,0,91,67,45,0,10159,6974,3154,0,6956,5099,2143,0,9621,6974,3154,0,6418,5099,2143,0
Russell-IO/ansible,1810,1230,524,0,91,67,39,0,10159,6974,2545,0,6956,5099,1732,0,9621,6974,2545,0,6418,5099,1732,0
tpo/ansible,1810,1230,1393,795,91,67,71,61,10159,6974,7061,4189,6956,5099,4858,3020,9621,6974,7061,4189,6418,5099,4858,3020
srvg/ansible,1810,1230,1393,1117,91,67,71,76,10159,6974,7061,6439,6956,5099,4858,4703,9621,6974,7061,6439,6418,5099,4858,4703
brandond/ansible,1810,1230,1393,316,91,67,71,19,10159,6974,7061,1342,6956,5099,4858,818,9621,6974,7061,1342,6418,5099,4858,818
konstruktoid/ansible-upstream,1810,1230,654,0,91,67,45,0,10159,6974,3156,0,6956,5099,2145,0,9621,6974,3156,0,6418,5099,2145,0
KohlsTechnology/ansible,1810,1230,506,0,91,67,39,0,10159,6974,2452,0,6956,5099,1644,0,9621,6974,2452,0,6418,5099,1644,0
jtyr/ansible,1810,1230,1393,1168,91,67,71,78,10159,6974,7061,6624,6956,5099,4858,4837,9621,6974,7061,6624,6418,5099,4858,4837
hogarthj/ansible,1810,1230,396,0,91,67,34,0,10159,6974,1837,0,6956,5099,1220,0,9621,6974,1837,0,6418,5099,1220,0
aperigault/ansible,1810,1230,1393,844,91,67,71,61,10159,6974,7061,4552,6956,5099,4858,3274,9621,6974,7061,4552,6418,5099,4858,3274
ar7z1/ansible,1810,1230,1129,0,91,67,62,0,10159,6974,5650,0,6956,5099,3873,0,9621,6974,5650,0,6418,5099,3873,0
trondhindenes/ansible,1810,1230,1174,0,91,67,64,0,10159,6974,5841,0,6956,5099,4009,0,9621,6974,5841,0,6418,5099,4009,0
alxgu/ansible,1810,1230,1393,527,91,67,71,43,10159,6974,7061,2699,6956,5099,4858,1907,9621,6974,7061,2699,6418,5099,4858,1907
pilou-/ansible,1810,1230,1393,572,91,67,71,45,10159,6974,7061,2945,6956,5099,4858,2059,9621,6974,7061,2945,6418,5099,4858,2059
ATIX-AG/ansible,1810,1230,491,0,91,67,36,0,10159,6974,2334,0,6956,5099,1554,0,9621,6974,2334,0,6418,5099,1554,0
wimnat/ansible,1810,1230,1393,1007,91,67,71,72,10159,6974,7061,5844,6956,5099,4858,4313,9621,6974,7061,5844,6418,5099,4858,4313
drawks/ansible,1810,1230,1393,604,91,67,71,48,10159,6974,7061,3076,6956,5099,4858,2159,9621,6974,7061,3076,6418,5099,4858,2159
abadger/ansible,1810,1230,1393,1183,91,67,71,78,10159,6974,7061,6729,6956,5099,4858,4908,9621,6974,7061,6729,6418,5099,4858,4908
tonk/ansible,1810,1230,549,0,91,67,40,0,10159,6974,2654,0,6956,5099,1806,0,9621,6974,2654,0,6418,5099,1806,0
h3biomed/ansible,1810,1230,1393,582,91,67,71,52,10159,6974,7061,3329,6956,5099,4858,2461,9621,6974,7061,3329,6418,5099,4858,2461
geerlingguy/ansible,1810,1230,1393,1145,91,67,71,78,10159,6974,7061,6567,6956,5099,4858,4802,9621,6974,7061,6567,6418,5099,4858,4802
2ndQuadrant/ansible,1810,1230,687,33,91,67,47,3,10159,6974,3574,170,6956,5099,2509,98,9621,6974,3574,170,6418,5099,2509,98
prutseltje/ansible,1810,1230,522,0,91,67,39,0,10159,6974,2524,0,6956,5099,1714,0,9621,6974,2524,0,6418,5099,1714,0
sestrella/ansible,1810,1230,1393,1099,91,67,71,75,10159,6974,7061,6353,6956,5099,4858,4655,9621,6974,7061,6353,6418,5099,4858,4655
rahushen/ansible,1810,1230,304,0,91,67,29,0,10159,6974,1438,0,6956,5099,923,0,9621,6974,1438,0,6418,5099,923,0
Qalthos/ansible,1810,1230,1393,576,91,67,71,47,10159,6974,7061,2962,6956,5099,4858,2087,9621,6974,7061,2962,6418,5099,4858,2087
bregman-arie/ansible,1810,1230,440,0,91,67,34,0,10159,6974,2065,0,6956,5099,1359,0,9621,6974,2065,0,6418,5099,1359,0
marc-sensenich/ansible,1810,1230,1393,235,91,67,71,16,10159,6974,7061,828,6956,5099,4858,455,9621,6974,7061,828,6418,5099,4858,455
rosmo/ansible,1810,1230,1393,642,91,67,71,50,10159,6974,7061,3255,6956,5099,4858,2282,9621,6974,7061,3255,6418,5099,4858,2282
thaumos/ansible,1810,1230,1393,558,91,67,71,45,10159,6974,7061,2868,6956,5099,4858,2026,9621,6974,7061,2868,6418,5099,4858,2026
BondAnthony/ansible,1810,1230,1393,1135,91,67,71,78,10159,6974,7061,6552,6956,5099,4858,4796,9621,6974,7061,6552,6418,5099,4858,4796
trishnaguha/ansible,1810,1230,1393,135,91,67,71,6,10159,6974,7061,368,6956,5099,4858,136,9621,6974,7061,368,6418,5099,4858,136
encbladexp/ansible,1810,1230,1393,1053,91,67,71,74,10159,6974,7061,6056,6956,5099,4858,4463,9621,6974,7061,6056,6418,5099,4858,4463
tumbl3w33d/ansible,1810,1230,1393,1110,91,67,71,76,10159,6974,7061,6400,6956,5099,4858,4690,9621,6974,7061,6400,6418,5099,4858,4690
danieljaouen/ansible,1810,1230,1060,0,91,67,62,0,10159,6974,5344,0,6956,5099,3700,0,9621,6974,5344,0,6418,5099,3700,0
thnee/ansible,1810,1230,711,0,91,67,48,0,10159,6974,3445,0,6956,5099,2364,0,9621,6974,3445,0,6418,5099,2364,0
nitzmahone/ansible,1810,1230,1314,0,91,67,68,0,10159,6974,6587,0,6956,5099,4526,0,9621,6974,6587,0,6418,5099,4526,0
ogenstad/ansible,1810,1230,433,0,91,67,34,0,10159,6974,2028,0,6956,5099,1332,0,9621,6974,2028,0,6418,5099,1332,0
sgerhart/ansible,1810,1230,1224,2,91,67,65,0,10159,6974,6060,3,6956,5099,4145,0,9621,6974,6060,3,6418,5099,4145,0
Nitaco/ansible,1810,1230,675,0,91,67,46,0,10159,6974,3235,0,6956,5099,2201,0,9621,6974,3235,0,6418,5099,2201,0
romain-dartigues/ansible,1810,1230,1301,0,91,67,67,0,10159,6974,6548,0,6956,5099,4496,0,9621,6974,6548,0,6418,5099,4496,0
tdtrask/ansible,1810,1230,224,0,91,67,22,0,10159,6973,960,0,6956,5099,565,0,9621,6973,960,0,6418,5099,565,0
maxamillion/ansible,1810,1230,1393,1197,91,67,71,79,10159,6974,7061,6749,6956,5099,4858,4929,9621,6974,7061,6749,6418,5099,4858,4929
anryko/ansible,1810,1230,1393,1085,91,67,71,75,10159,6977,7061,6241,6956,5099,4858,4589,9621,6977,7061,6241,6418,5099,4858,4589
kustodian/ansible,1810,1230,1393,904,91,67,71,65,10159,6974,7061,5185,6956,5099,4858,3802,9621,6974,7061,5185,6418,5099,4858,3802
apollo13/ansible,1810,1230,858,0,91,67,54,0,10159,6974,4222,0,6956,5099,2898,0,9621,6974,4222,0,6418,5099,2898,0
yfried/ansible,1810,1230,1241,0,91,67,65,0,10159,6974,6208,0,6956,5099,4258,0,9621,6974,6208,0,6418,5099,4258,0
valentin-krasontovitsch/ansible,1810,1230,1393,169,91,67,71,8,10159,6974,7061,528,6956,5099,4858,226,9621,6974,7061,528,6418,5099,4858,226
Shaps/ansible,1810,1230,1393,1183,91,67,71,78,10159,6974,7061,6729,6956,5099,4858,4908,9621,6974,7061,6729,6418,5099,4858,4908
jborean93/ansible,1810,1230,1393,1203,91,67,71,79,10159,6974,7061,6761,6956,5099,4858,4934,9621,6974,7061,6761,6418,5099,4858,4934
k0ste/ansible,1810,1230,1393,1043,91,67,71,73,10159,6974,7061,6009,6956,5099,4858,4428,9621,6974,7061,6009,6418,5099,4858,4428
azaghal/ansible,1810,1230,1099,0,91,67,62,0,10159,6974,5509,0,6956,5099,3789,0,9621,6974,5509,0,6418,5099,3789,0
ravibhure/ansible,1810,1230,124,0,91,67,9,0,10159,6973,509,0,6956,5099,237,0,9621,6973,509,0,6418,5099,237,0
jnerin/ansible,1810,1230,188,0,91,67,18,0,10159,6973,789,0,6956,5099,448,0,9621,6973,789,0,6418,5099,448,0
vmindru/ansible,1810,1230,1393,234,91,67,71,16,10159,6974,7061,821,6956,5099,4858,453,9621,6974,7061,821,6418,5099,4858,453
indrajitr/ansible,1810,1230,1393,521,91,67,71,43,10159,6974,7061,2682,6956,5099,4858,1898,9621,6974,7061,2682,6418,5099,4858,1898
felixfontein/ansible,1810,1230,1393,1203,91,67,71,79,10159,6974,7061,6758,6956,5099,4858,4932,9621,6974,7061,6758,6418,5099,4858,4932
nhicher/ansible,1810,1230,1149,0,91,67,64,0,10159,6974,5742,0,6956,5099,3945,0,9621,6974,5742,0,6418,5099,3945,0
schlueter/ansible,1810,1230,249,0,91,67,25,0,10159,6974,1089,0,6956,5099,670,0,9621,6974,1089,0,6418,5099,670,0
fxfitz/ansible,1810,1230,692,0,91,67,47,0,10159,6974,3365,0,6956,5099,2302,0,9621,6974,3365,0,6418,5099,2302,0
gundalow/ansible,1810,1230,1393,1203,91,67,71,79,10159,6974,7061,6764,6956,5099,4858,4936,9621,6974,7061,6764,6418,5099,4858,4936
pdellaert/ansible,1810,1230,1393,114,91,67,71,6,10159,6974,7061,311,6956,5099,4858,120,9621,6974,7061,311,6418,5099,4858,120
bcoca/ansible,1810,1230,1393,884,91,67,71,64,10159,6974,7061,5066,6956,5099,4858,3710,9621,6974,7061,5066,6418,5099,4858,3710
ganeshrn/ansible,1810,1230,1393,1183,91,67,71,78,10159,6974,7061,6733,6956,5099,4858,4911,9621,6974,7061,6733,6418,5099,4858,4911
pgmillon/ansible,1810,1230,1393,756,91,67,71,61,10159,6974,7061,3954,6956,5099,4858,2854,9621,6974,7061,3954,6418,5099,4858,2854
ssbarnea/ansible,1810,1230,1393,1054,91,67,71,74,10159,6974,7061,6053,6956,5099,4858,4461,9621,6974,7061,6053,6418,5099,4858,4461
cyberark-bizdev/ansible,1810,1230,276,0,91,67,27,0,10159,6974,1254,0,6956,5099,792,0,9621,6974,1254,0,6418,5099,792,0
shsingh/ansible,1810,1230,1393,449,91,67,71,40,10159,6974,7065,2291,6956,5099,4858,1632,9621,6974,7065,2291,6418,5099,4858,1632
agaffney/ansible,1810,1230,1393,1178,91,67,71,78,10159,6974,7061,6685,6956,5099,4858,4874,9621,6974,7061,6685,6418,5099,4858,4874
wilvk/ansible,1810,1230,168,0,91,67,14,0,10159,6973,688,0,6956,5099,351,0,9621,6973,688,0,6418,5099,351,0
mattclay/ansible,1810,1230,1393,1182,91,67,71,78,10159,6974,7061,6708,6956,5099,4858,4891,9621,6974,7061,6708,6418,5099,4858,4891
gaddman/ansible,1810,1230,1370,0,91,67,69,0,10159,6974,6868,0,6956,5099,4703,0,9621,6974,6868,0,6418,5099,4703,0
alexlo03/ansible,1810,1230,1189,0,91,67,64,0,10159,6974,5964,0,6956,5099,4085,0,9621,6974,5964,0,6418,5099,4085,0
ujenmr/ansible,1810,1230,1393,330,91,67,71,20,10159,6974,7061,1445,6956,5099,4858,870,9621,6974,7061,1445,6418,5099,4858,870
chouseknecht/ansible,1810,1230,1393,990,91,67,71,72,10159,6974,7061,5767,6956,5099,4858,4269,9621,6974,7061,5767,6418,5099,4858,4269
jctanner/ansible,1810,1230,1393,378,91,67,71,32,10159,6974,7061,1859,6956,5099,4858,1268,9621,6974,7061,1859,6418,5099,4858,1268
richardcs/ansible,1810,1230,1285,0,91,67,67,0,10159,6974,6489,0,6956,5099,4464,0,9621,6974,6489,0,6418,5099,4464,0
jimi-c/ansible,1810,1230,884,0,91,67,56,0,10159,6974,4382,0,6956,5099,3038,0,9621,6974,4382,0,6418,5099,3038,0
mikewiebe-ansible/ansible,1810,1230,1393,1133,91,67,71,77,10159,6974,7061,6543,6956,5099,4858,4782,9621,6974,7061,6543,6418,5099,4858,4782
Lujeni/ansible,1810,1230,1393,1183,91,67,71,78,10159,6974,7061,6725,6956,5099,4858,4905,9621,6974,7061,6725,6418,5099,4858,4905
gregdek/ansible,1810,1230,1393,106,91,67,71,6,10159,6974,7061,296,6956,5099,4858,114,9621,6974,7061,296,6418,5099,4858,114
mavit/ansible,1810,1230,1088,0,91,67,62,0,10159,6974,5440,0,6956,5099,3749,0,9621,6974,5440,0,6418,5099,3749,0
ghjm/ansible,1810,1230,1393,385,91,67,71,33,10159,6974,7061,1903,6956,5099,4858,1304,9621,6974,7061,1903,6418,5099,4858,1304
atosorigin/ansible,1810,1230,413,0,91,67,34,0,10159,6974,1928,0,6956,5099,1270,0,9621,6974,1928,0,6418,5099,1270,0
dmsimard/ansible,1810,1230,1393,103,91,67,71,6,10159,6974,7061,288,6956,5099,4858,112,9621,6974,7061,288,6418,5099,4858,112
jhawkesworth/ansible,1810,1230,1393,540,91,67,71,44,10159,6974,7061,2770,6956,5099,4858,1961,9621,6974,7061,2770,6418,5099,4858,1961
toshywoshy/ansible,1810,1230,1393,79,91,67,71,1,10159,6974,7061,176,6956,5099,4858,13,9621,6974,7061,176,6418,5099,4858,13
andmos/ansible,1810,1230,1393,302,91,67,71,19,10159,6974,7061,1268,6956,5099,4858,774,9621,6974,7061,1268,6418,5099,4858,774
ilpianista/ansible,1810,1230,1328,0,91,67,68,0,10159,6974,6620,0,6956,5099,4540,0,9621,6974,6620,0,6418,5099,4540,0
mahak/ansible,1810,1230,1393,1203,91,67,71,79,10159,6974,7061,6762,6956,5099,4858,4934,9621,6974,7061,6762,6418,5099,4858,4934
dpassante/ansible,1810,1230,1393,1122,91,67,71,76,10159,6974,7061,6470,6956,5099,4858,4727,9621,6974,7061,6470,6418,5099,4858,4727
EvanK/ansible,1810,1230,1393,283,91,67,71,17,10159,6974,7061,1176,6956,5099,4858,696,9621,6974,7061,1176,6418,5099,4858,696
s-hertel/ansible,1810,1230,1393,1120,91,67,71,76,10159,6974,7061,6461,6956,5099,4858,4723,9621,6974,7061,6461,6418,5099,4858,4723
slohse/ansible,1810,1230,1098,0,91,67,62,0,10159,6974,5501,0,6956,5099,3783,0,9621,6974,5501,0,6418,5099,3783,0
