extension,files,repositories,avg_size,std_size
.bemhtml,619,28,1778.5508885298871,20480.243663107085
.bel,618,28,415103.11650485458,2312380.9407964144
.before,1372,868,33381.360787171972,477687.00792241906
.bed,17292,1071,468490.3152903078,3084142.7809820897
.beam,57478,538,15653.450137443939,47578.321209624388
.be,2590,274,5602.4598455598452,76794.505005458253
.bdsproj,1595,362,14571.392476489033,10124.347166038056
.bds,821,38,6243.9098660170512,89833.208127668127
.bdf,13476,739,163473.06047788597,882576.24754085811
.bdd,855,64,129339.28421052624,769434.87611601828
.bd,1449,619,55205.0324361628,616228.81069550232
.bcsymbolmap,2649,212,255382.84371460942,331303.41622391349
.bcmap,174820,947,6862.7642661022655,14106.697602930588
.bcm,1291,12,246541.47327652958,188882.70801527283
.bcl,5273,13,1892.0650483595684,20373.611929289189
.bck,1666,643,80479.231092437039,1457363.8154268039
.bch,6473,27,4865.6301560327493,44054.208712624932
.bcf,690,276,329289.29130434769,906047.347103642
.bcc,5281,1665,8550.70119295587,38863.9269055969
.bc32,680,641,3352.7573529411761,641.46827039172035
.bc,29592,6120,168352.78051500363,2732447.99649805
.bbl,3125,1694,9746.2336,62110.50253861308
.bbclass,12010,512,3302.6535387177305,5890.1650410484854
.bbappend,9999,743,425.85958595859614,807.50969286237114
.bb,474631,1727,977.9334619946859,19801.917533091848
.bazelrc,1548,1233,1371.7971576227392,2085.9707166781404
.bazel,68434,1300,1017.1093462314038,1748.0472918328815
.baz,1115,530,28.292376681614353,220.91826617061176
.bats,44748,4078,1985.0942165012943,2632.5650357850004
.batch,1114,319,19791.003590664248,134608.40074854493
.bat,697315,244691,1961.5266472110875,29163.005129316134
.basic,550,378,21755.469090909082,266773.80609664018
.bashrc,7415,6153,2203.0190155091045,3866.5199321611749
.bash_prompt,1038,1026,3052.4094412331397,1862.2290686525382
.bash_profile,4391,4082,1087.5130949669792,2869.4386427663335
.bash_logout,1285,1085,185.43813229571984,186.46877652722969
.bash_history,690,600,2566.1391304347844,12262.229384513965
.bash_completion,670,596,2278.3537313432817,9330.45749628247
.bash_aliases,1654,1504,1535.58222490931,4803.5009030687042
.bash-completion,9697,5063,1630.8478911003403,2203.5893369753107
.bash,77256,21086,3333.4358755307053,9609.1788803664622
.baseline,20457,213,22402.157305567809,196605.16524436863
.base64,7461,549,214128.61211633837,1001527.9849912699
.base,7833,3010,162211.49329758718,652335.17783269589
.bas,35734,2485,13375.248670733772,315702.09772009426
.bar,4508,1515,255059.71339840282,1652680.6787892152
.baml,6857,716,7197.3634242380085,60606.296826712634
.bam,31637,959,383190.53048645571,3306038.81374011
.bal,1580,71,12685.109493670883,57026.533052684325
.bak2,593,217,260343.14671163584,2067164.8822154033
.bak,83073,20514,141480.01373490796,1943213.2676424745
.bai,6054,575,36161.916584076695,248400.59177189055
.bag,759,170,11745422.135704884,17277028.544064619
.bad,1545,562,52414.431715210376,907248.13581375312
.backup,10555,3687,233854.42870677423,2568577.8648839244
.back,4809,882,55464.309419837708,978936.14470182208
.babylon,1028,442,3688410.0525291865,8552050.5342896841
.babelrc,79362,58688,139.84313651369669,715.71861444910394
.babel,669,184,3778.9192825112164,23255.944644946245
.ba,831,94,52289.492178098641,463155.246908428
.b64,119066,9530,15177.129986730033,50343.243753313014
.b3dm,3223,41,17695.517219981379,17728.726396556132
.b3d,3970,190,118245.39924433242,556988.52102262084
.b32,1235,490,3929.7004048582994,4417.7046392555485
.b#4,535,242,253731.12710280393,1503959.8300333179
.b#3,593,255,253922.50590219194,1437340.4996050051
.b#2,674,284,251793.60089020769,1357649.907865474
.b#1,816,326,299622.08333333331,1413242.937689109
.b,8227,1303,146039.7532514889,1999296.7208150246
.axp,851,42,6435.2808460634569,12559.064574564925
.axml,12737,2585,1370.7901389652193,2163.5274178348463
.axlsx,548,201,1038.5182481751815,1073.4202940307891
.axf,1888,404,500261.625,526464.64227976638
.axd,691,50,56433.445730824911,127966.8944141567
.ax,4767,4544,27981.327040067117,153908.0898787115
.aws,1258,264,69708.0540540541,341438.61145737907
.awl,2298,23,3439.8803307223675,9900.9864354688252
.awk,128354,25497,2954.4632578649657,8676.0038516026962
.aw,2706,173,9249.0635624538063,24173.083063186059
.avsc,12361,2022,1964.4982606585177,15320.10345860035
