repo_name,paths,package_avg,imports_avg
zadean/xqerl,2,4.5,14.5
aredotna/case,4,4.5,5.5
clappr/clappr-android,4,4.5,6.75
google/blockly,6,4.5,6.833333333333333
tesseract-ocr/tesseract,12,4.5,7.916666666666667
bwaldvogel/mongo-java-server,214,4.5,8.6308411214953278
smartdevicelink/sdl_core,1,5.0,10.0
progrium/dokku,1,5.0,5.0
googleapis/release-please,1,5.0,8.0
tetherless-world/satoru,1,5.0,8.0
JetBrains/kotlin-native,1,5.0,9.0
jguerinet/MyMartlet,1,5.0,10.0
firebase/extensions,1,5.0,18.0
domob1812/namecore,2,5.0,6.0
OpenBazaar/openbazaar-go,2,5.0,6.0
machawk1/wail,2,5.0,14.0
tuplejump/FiloDB,2,5.0,10.0
fractalPlatform/Fractal,2,5.0,6.0
benzmuircroft/REWIRE.io,2,5.0,6.0
ethereum/go-ethereum,2,5.0,6.0
galaxycash/galaxycash,2,5.0,6.0
nebulasio/go-nebulas,2,5.0,6.0
zcoinofficial/zcoin,2,5.0,6.0
deeponion/deeponion,2,5.0,6.0
vergecurrency/VERGE,2,5.0,6.0
BitcoinUnlimited/BitcoinUnlimited,2,5.0,6.0
tendermint/tendermint,2,5.0,6.0
KarrLab/wc_utils,2,5.0,8.5
csf-dev/agiil,2,5.0,8.0
fission/fission,3,5.0,8.6666666666666661
InterestingLab/waterdrop,15,5.0,8.0
centic9/github-version-statistics,25,5.0,10.079999999999998
jitsi/jitsi-meet,47,5.0,8.2127659574468073
google/earthenterprise,1,6.0,20.0
kaby76/AntlrVSIX,1,6.0,37.0
hanhanwu/Hanhan_Data_Science_Practice,1,6.0,11.0
Themaister/Granite,1,6.0,10.0
WWAWing/WWAWing,1,6.0,6.0
nasa/Common-Metadata-Repository,1,6.0,16.0
fishilico/shared,1,6.0,6.0
google/amber,1,6.0,8.0
OpenOrienteering/mapper,2,6.0,16.0
DIPlib/diplib,3,6.0,12.0
GateNLP/gateplugin-python,9,6.0,13.666666666666666
AliceLR/megazeux,10,6.0,10.7
CPFL/Autoware,87,6.0,11.620689655172415
softwaremill/sttp,1,7.0,10.0
KDE/ring-kde,1,7.0,8.0
fnproject/fn,1,7.0,15.0
thingsboard/thingsboard.github.io,1,7.0,11.0
penrose/penrose,1,7.0,24.0
JetBrains/resharper-unity,1,7.0,10.0
StoDevX/AAO-React-Native,2,7.0,10.0
OpenRCT2/OpenRCT2,6,7.0,11.0
ChrisCummins/clgen,6,7.0,19.166666666666664
kaltura/developer-platform,8,7.0,13.0
westnordost/StreetComplete,24,7.0,11.333333333333332
openfaas/faas,1,1.0,3.0
algorithm-ninja/task-wizard,1,1.0,1.0
tulios/kafkajs,1,1.0,2.0
charleskorn/batect,1,1.0,1.0
openbabel/openbabel,1,1.0,1.0
gopro/gopro-lib-node.gl,1,1.0,1.0
nayutaco/ptarmigan,1,1.0,1.0
AppliedLogicSystems/ALSProlog,1,1.0,1.0
blokadaorg/blokada,1,1.0,2.0
QuantConnect/Lean,1,1.0,4.0
mltframework/mlt,1,1.0,1.0
AllanWang/Frost-for-Facebook,1,1.0,1.0
Microsoft/vso-agent-tasks,1,1.0,3.0
SKA-ScienceDataProcessor/algorithm-reference-library,1,1.0,4.0
danielpalme/ReportGenerator,1,1.0,1.0
radare/radare2-regressions,1,1.0,2.0
YuKitAs/tech-note,1,1.0,1.0
hello2mao/hello2mao.github.io,2,1.0,3.0
ACINQ/eclair,2,1.0,1.0
docker-library/official-images,2,1.0,1.5
burakbayramli/classnotes,2,1.0,2.5
sigrokproject/libsigrok,2,1.0,1.5
snapcore/snapcraft,2,1.0,3.0
AnhellO/DAS_Sistemas,2,1.0,2.0
burakbayramli/dersblog,2,1.0,2.5
leek-wars/leekscript,2,1.0,1.5
mesonbuild/meson,3,1.0,1.0
danschultequb/qub-java,5,1.0,1.2
JoeZ-EE/LeetCodeSolutionsInJavaAndCpp,5,1.0,1.0
chrisbanes/tivi,6,1.0,1.0
MaibornWolff/codecharta,7,1.0,2.8571428571428568
buildaworldnet/IrrlichtBAW,9,1.0,2.0
wvlet/airframe,9,1.0,4.4444444444444446
inorichi/tachiyomi-extensions,11,1.0,1.0909090909090908
gzoller/ScalaJack,17,1.0,1.0
DiligentGraphics/DiligentSamples,44,1.0,1.0
